,sub_center_id,Months_id,Months,Scores,Clusters
2667,16682.0,35,01-Dec-2019,1.7294402154751614,0
2668,16685.0,35,01-Dec-2019,1.3499141253674776,0
2669,16687.0,35,01-Dec-2019,2.1099276183493507,1
2670,16689.0,35,01-Dec-2019,2.0404198547069723,2
2671,16695.0,35,01-Dec-2019,1.6512531227112255,0
2672,16698.0,35,01-Dec-2019,1.5630355298955647,2
2673,16699.0,35,01-Dec-2019,2.6019208155034392,1
2674,19070.0,35,01-Dec-2019,1.6487920571244692,0
2675,19072.0,35,01-Dec-2019,1.587918143675086,2
2676,16160.0,36,01-Jan-2020,1.6489722778975162,0
2677,16171.0,36,01-Jan-2020,1.6886878825655023,0
2678,16178.0,36,01-Jan-2020,2.1283697522222744,1
2679,16182.0,36,01-Jan-2020,1.8108140876217063,0
2680,16185.0,36,01-Jan-2020,2.167976269207706,1
2681,16190.0,36,01-Jan-2020,1.9446801538085625,0
2682,16194.0,36,01-Jan-2020,1.9547227914588023,0
2683,16196.0,36,01-Jan-2020,1.9288088137566006,0
2684,16198.0,36,01-Jan-2020,1.69213915711834,0
2685,16199.0,36,01-Jan-2020,1.6864581328108363,0
2686,16200.0,36,01-Jan-2020,1.394424990152886,0
2687,16210.0,36,01-Jan-2020,1.5938707188730905,0
2688,16216.0,36,01-Jan-2020,1.9238919531251029,2
2689,16218.0,36,01-Jan-2020,2.0867578081405664,1
2690,16220.0,36,01-Jan-2020,1.8349614566792916,1
2691,16221.0,36,01-Jan-2020,1.9547227914588023,0
2692,16222.0,36,01-Jan-2020,1.9274715481574198,0
2693,16231.0,36,01-Jan-2020,1.5938707188730905,0
2694,16233.0,36,01-Jan-2020,1.5938707188730905,0
2695,16234.0,36,01-Jan-2020,1.7985720067744282,0
2696,16235.0,36,01-Jan-2020,1.9272646317335396,0
2697,16238.0,36,01-Jan-2020,1.5938707188730905,0
2698,16245.0,36,01-Jan-2020,1.5938707188730905,0
2699,16248.0,36,01-Jan-2020,1.8040415404540264,0
2700,16250.0,36,01-Jan-2020,1.9275062500102687,0
2701,16260.0,36,01-Jan-2020,1.9272646317335396,0
2702,16263.0,36,01-Jan-2020,1.7699841852085525,0
2703,16397.0,36,01-Jan-2020,1.9272646317335396,0
2704,16401.0,36,01-Jan-2020,1.859824231199858,1
2705,16404.0,36,01-Jan-2020,1.8306568662038536,0
2706,16408.0,36,01-Jan-2020,1.5938707188730905,0
2707,16410.0,36,01-Jan-2020,1.5938707188730905,0
2708,16532.0,36,01-Jan-2020,1.651325031117128,0
2709,16535.0,36,01-Jan-2020,2.155052186717006,1
2710,16536.0,36,01-Jan-2020,2.0941551948134816,2
2711,16537.0,36,01-Jan-2020,1.6821332409184913,0
2712,16538.0,36,01-Jan-2020,1.8778749813901643,0
2713,16540.0,36,01-Jan-2020,1.7583494938372968,2
2714,16544.0,36,01-Jan-2020,1.5938707188730905,0
2715,16546.0,36,01-Jan-2020,1.5938707188730905,0
2716,16549.0,36,01-Jan-2020,1.5938707188730905,0
2717,16550.0,36,01-Jan-2020,1.5938707188730905,0
2718,16552.0,36,01-Jan-2020,1.7054918333726339,0
2719,16556.0,36,01-Jan-2020,1.7020790521050306,0
2720,16563.0,36,01-Jan-2020,1.5938707188730905,0
2721,16566.0,36,01-Jan-2020,1.9198640590739025,0
2722,16567.0,36,01-Jan-2020,1.520755563027963,0
2723,16569.0,36,01-Jan-2020,1.7256234727476059,0
2724,16571.0,36,01-Jan-2020,1.9272646317335396,0
2725,16575.0,36,01-Jan-2020,1.9139624660265502,1
2726,16577.0,36,01-Jan-2020,1.7851875118650609,0
2727,16582.0,36,01-Jan-2020,1.9272646317335396,0
2728,16588.0,36,01-Jan-2020,1.5634112632885526,0
2729,16595.0,36,01-Jan-2020,1.8802173952960968,1
2730,16604.0,36,01-Jan-2020,2.192124960316237,2
2731,16605.0,36,01-Jan-2020,1.882079969189112,2
2732,16609.0,36,01-Jan-2020,1.9272646317335396,0
2733,16616.0,36,01-Jan-2020,2.0099260300775015,2
2734,16623.0,36,01-Jan-2020,1.5938707188730905,0
2735,16634.0,36,01-Jan-2020,1.9272646317335396,0
2736,16639.0,36,01-Jan-2020,1.9449052516181917,0
2737,16643.0,36,01-Jan-2020,1.7888716570175258,0
2738,16645.0,36,01-Jan-2020,1.6489722778975162,0
2739,16652.0,36,01-Jan-2020,2.063492749498673,0
2740,16654.0,36,01-Jan-2020,2.0587674247488708,2
2741,16658.0,36,01-Jan-2020,1.7515217134494288,2
2742,16663.0,36,01-Jan-2020,1.9272646317335396,0
2743,16668.0,36,01-Jan-2020,1.654826150814636,0
2744,16677.0,36,01-Jan-2020,2.0867578081405664,1
2745,16680.0,36,01-Jan-2020,1.3577733496035176,0
2746,16682.0,36,01-Jan-2020,1.9776848300546344,2
2747,16685.0,36,01-Jan-2020,1.4854149060340265,0
2748,16687.0,36,01-Jan-2020,2.0078421118693615,1
2749,16689.0,36,01-Jan-2020,1.9379290405021175,0
2750,16695.0,36,01-Jan-2020,1.6487920571244692,0
2751,16698.0,36,01-Jan-2020,1.7004059352488317,0
2752,16699.0,36,01-Jan-2020,1.707983639309133,0
2753,19072.0,36,01-Jan-2020,2.100012521095306,2
2754,16160.0,37,01-Feb-2020,1.7474477231721894,2
2755,16171.0,37,01-Feb-2020,1.6881285015711778,0
2756,16178.0,37,01-Feb-2020,1.8421538834371607,0
2757,16182.0,37,01-Feb-2020,2.116600870494997,1
2758,16185.0,37,01-Feb-2020,2.0243743767830016,1
2759,16190.0,37,01-Feb-2020,1.9272646317335396,0
2760,16194.0,37,01-Feb-2020,1.9871945024984319,0
2761,16196.0,37,01-Feb-2020,1.9921626707168312,2
2762,16198.0,37,01-Feb-2020,1.8573821142788263,0
2763,16199.0,37,01-Feb-2020,1.6492201146527528,0
2764,16200.0,37,01-Feb-2020,1.6223590388906328,0
2765,16210.0,37,01-Feb-2020,1.913412756344773,0
2766,16216.0,37,01-Feb-2020,1.797209308282261,2
2767,16218.0,37,01-Feb-2020,1.7318552392333537,0
2768,16220.0,37,01-Feb-2020,1.9093208337562324,2
2769,16221.0,37,01-Feb-2020,1.8081183545717285,0
2770,16222.0,37,01-Feb-2020,1.837619729941092,0
2771,16230.0,37,01-Feb-2020,1.806659426362237,1
2772,16231.0,37,01-Feb-2020,1.9272646317335396,0
2773,16233.0,37,01-Feb-2020,1.6577789431734038,0
2774,16234.0,37,01-Feb-2020,1.9277547317887234,0
2775,16235.0,37,01-Feb-2020,1.932397787956793,0
2776,16238.0,37,01-Feb-2020,2.0867578081405664,1
2777,16245.0,37,01-Feb-2020,1.5693638642157606,0
2778,16248.0,37,01-Feb-2020,2.0867578081405664,1
2779,16250.0,37,01-Feb-2020,1.9272646317335396,0
2780,16260.0,37,01-Feb-2020,1.7557590778405443,0
2781,16263.0,37,01-Feb-2020,1.9446801538085625,0
2782,16397.0,37,01-Feb-2020,1.5128973498252414,0
2783,16401.0,37,01-Feb-2020,1.9278552362544563,0
2784,16404.0,37,01-Feb-2020,2.0599703146710318,0
2785,16407.0,37,01-Feb-2020,1.5693638642157606,0
2786,16408.0,37,01-Feb-2020,1.5693638642157606,0
2787,16410.0,37,01-Feb-2020,1.5693638642157606,0
2788,16532.0,37,01-Feb-2020,1.7483044148742384,0
2789,16535.0,37,01-Feb-2020,1.870943095829793,0
2790,16536.0,37,01-Feb-2020,1.8154680752979315,0
2791,16537.0,37,01-Feb-2020,1.9272646317335396,0
2792,16538.0,37,01-Feb-2020,0.7518109505828757,0
2793,16540.0,37,01-Feb-2020,1.7235075039415289,0
2794,16544.0,37,01-Feb-2020,1.342873630825582,0
2795,16546.0,37,01-Feb-2020,1.8005469101562905,2
2796,16549.0,37,01-Feb-2020,1.5260391682548584,0
2797,16550.0,37,01-Feb-2020,1.6642016612552923,0
2798,16552.0,37,01-Feb-2020,1.4664856883533288,0
2799,16556.0,37,01-Feb-2020,1.9272646317335396,0
2800,16563.0,37,01-Feb-2020,1.9547227914588023,0
2801,16566.0,37,01-Feb-2020,1.9289724815298765,1
2802,16567.0,37,01-Feb-2020,1.9272646317335396,0
2803,16569.0,37,01-Feb-2020,1.6651548536574703,1
2804,16571.0,37,01-Feb-2020,1.7235075039415289,0
2805,16575.0,37,01-Feb-2020,2.031768540790234,0
2806,16577.0,37,01-Feb-2020,1.6811823648898432,0
2807,16578.0,37,01-Feb-2020,1.5693638642157606,0
2808,16582.0,37,01-Feb-2020,1.9272646317335396,0
2809,16588.0,37,01-Feb-2020,1.6535835121842257,0
2810,16594.0,37,01-Feb-2020,1.9272646317335396,0
2811,16595.0,37,01-Feb-2020,1.7429601418359049,0
2812,16604.0,37,01-Feb-2020,1.9096619171381628,1
2813,16605.0,37,01-Feb-2020,1.804105703907653,0
2814,16609.0,37,01-Feb-2020,1.7483044148742384,0
2815,16614.0,37,01-Feb-2020,1.6605206925939622,0
2816,16616.0,37,01-Feb-2020,2.0537609641678336,2
2817,16623.0,37,01-Feb-2020,1.8106519811342745,0
2818,16634.0,37,01-Feb-2020,1.8843164743122434,0
2819,16639.0,37,01-Feb-2020,2.221306623557274,2
2820,16643.0,37,01-Feb-2020,1.6826259034014228,0
2821,16645.0,37,01-Feb-2020,2.055821007092033,0
2822,16652.0,37,01-Feb-2020,2.151631347259113,2
2823,16654.0,37,01-Feb-2020,2.5163910241689424,2
2824,16658.0,37,01-Feb-2020,1.6238407867757394,2
2825,16663.0,37,01-Feb-2020,1.651325031117128,0
2826,16668.0,37,01-Feb-2020,1.9272646317335396,0
2827,16677.0,37,01-Feb-2020,2.1665828800985514,1
2828,16680.0,37,01-Feb-2020,1.845542504285347,2
2829,16682.0,37,01-Feb-2020,1.874921137931753,2
2830,16685.0,37,01-Feb-2020,1.3390911455149124,0
2831,16687.0,37,01-Feb-2020,2.215024348742231,1
2832,16689.0,37,01-Feb-2020,1.9078614469563389,2
2833,16695.0,37,01-Feb-2020,1.6487920571244692,0
2834,16698.0,37,01-Feb-2020,1.6628475169226649,0
2835,16699.0,37,01-Feb-2020,1.6487920571244692,0
2836,19072.0,37,01-Feb-2020,1.8001686243322401,2
2837,16160.0,38,01-Mar-2020,2.192454408461399,2
2838,16171.0,38,01-Mar-2020,1.9126822152055964,0
2839,16178.0,38,01-Mar-2020,1.6917089271016132,1
2840,16182.0,38,01-Mar-2020,1.9547227914588023,0
2841,16184.0,38,01-Mar-2020,1.5641817122625128,0
2842,16194.0,38,01-Mar-2020,2.29380888693984,2
2843,16196.0,38,01-Mar-2020,1.5641817122625128,0
2844,16198.0,38,01-Mar-2020,1.707983639309133,0
2845,16199.0,38,01-Mar-2020,1.7296120329543725,0
2846,16200.0,38,01-Mar-2020,1.9060447729391317,0
2847,16210.0,38,01-Mar-2020,1.7595013796281949,0
2848,16216.0,38,01-Mar-2020,1.5892491681900325,0
2849,16218.0,38,01-Mar-2020,1.6871328443718991,0
2850,16220.0,38,01-Mar-2020,1.7699841852085525,0
2851,16221.0,38,01-Mar-2020,1.7972505271964625,2
2852,16222.0,38,01-Mar-2020,1.9272646317335396,0
2853,16230.0,38,01-Mar-2020,1.5641817122625128,0
2854,16231.0,38,01-Mar-2020,1.8713007898378617,1
2855,16233.0,38,01-Mar-2020,1.733954857735114,0
2856,16234.0,38,01-Mar-2020,1.8506633950227036,0
2857,16235.0,38,01-Mar-2020,1.938633684195023,0
2858,16238.0,38,01-Mar-2020,1.7465826775242423,0
2859,16245.0,38,01-Mar-2020,1.1059973891440764,0
2860,16248.0,38,01-Mar-2020,1.9272646317335396,0
2861,16250.0,38,01-Mar-2020,1.9272646317335396,0
2862,16260.0,38,01-Mar-2020,1.634837567546075,0
2863,16263.0,38,01-Mar-2020,1.9490615753901117,0
2864,16397.0,38,01-Mar-2020,1.3274372237798062,0
2865,16401.0,38,01-Mar-2020,2.0297278315961664,0
2866,16404.0,38,01-Mar-2020,1.9272646317335396,0
2867,16407.0,38,01-Mar-2020,1.5641817122625128,0
2868,16408.0,38,01-Mar-2020,1.5641817122625128,0
2869,16410.0,38,01-Mar-2020,1.5641817122625128,0
2870,16414.0,38,01-Mar-2020,1.5641817122625128,0
2871,16532.0,38,01-Mar-2020,1.9272646317335396,0
2872,16535.0,38,01-Mar-2020,1.68673323035279,0
2873,16536.0,38,01-Mar-2020,2.165414999897425,1
2874,16537.0,38,01-Mar-2020,1.6889991421630641,0
2875,16538.0,38,01-Mar-2020,1.651325031117128,0
2876,16540.0,38,01-Mar-2020,1.932941308578733,0
2877,16544.0,38,01-Mar-2020,1.7480811875777011,0
2878,16546.0,38,01-Mar-2020,1.9681223955894842,2
2879,16549.0,38,01-Mar-2020,1.6392189104518138,0
2880,16550.0,38,01-Mar-2020,1.7721630642696873,0
2881,16552.0,38,01-Mar-2020,1.654826150814636,0
2882,16556.0,38,01-Mar-2020,2.1681503486301983,2
2883,16563.0,38,01-Mar-2020,1.9272646317335396,0
2884,16566.0,38,01-Mar-2020,1.9613206209931902,1
2885,16567.0,38,01-Mar-2020,1.8040415404540264,0
2886,16569.0,38,01-Mar-2020,1.8328444457670507,1
2887,16571.0,38,01-Mar-2020,2.0867578081405664,1
2888,16577.0,38,01-Mar-2020,1.6605206925939622,0
2889,16578.0,38,01-Mar-2020,1.9272646317335396,0
2890,16582.0,38,01-Mar-2020,1.651325031117128,0
2891,16588.0,38,01-Mar-2020,1.6497133174310858,0
2892,16594.0,38,01-Mar-2020,1.5641817122625128,0
2893,16595.0,38,01-Mar-2020,2.159814962074032,1
2894,16604.0,38,01-Mar-2020,2.116600870494997,1
2895,16605.0,38,01-Mar-2020,1.5694890461782534,0
2896,16609.0,38,01-Mar-2020,1.6622458223858094,0
2897,16616.0,38,01-Mar-2020,2.0305202042544788,0
2898,16623.0,38,01-Mar-2020,1.6488403362557098,0
2899,16634.0,38,01-Mar-2020,1.8893537801041551,0
2900,16639.0,38,01-Mar-2020,2.0424676943704716,0
2901,16643.0,38,01-Mar-2020,1.6489722778975162,0
2902,16645.0,38,01-Mar-2020,1.9272646317335396,0
2903,16652.0,38,01-Mar-2020,2.342062065404262,2
2904,16654.0,38,01-Mar-2020,1.604314181605206,0
2905,16658.0,38,01-Mar-2020,1.4809662718185257,0
2906,16663.0,38,01-Mar-2020,1.9272646317335396,0
2907,16668.0,38,01-Mar-2020,1.6487920571244692,0
2908,16677.0,38,01-Mar-2020,1.9367656324227729,0
2909,16680.0,38,01-Mar-2020,2.0273884979421206,2
2910,16685.0,38,01-Mar-2020,1.3988276044413488,2
2911,16687.0,38,01-Mar-2020,2.1698869640689957,1
2912,16689.0,38,01-Mar-2020,1.5641817122625128,0
2913,16695.0,38,01-Mar-2020,1.6487942471173096,0
2914,16698.0,38,01-Mar-2020,1.8007984307018314,0
2915,16699.0,38,01-Mar-2020,1.7580906747191738,0
2916,19072.0,38,01-Mar-2020,1.2451316964594303,0
2917,16160.0,39,01-May-2020,1.8986498977212747,2
2918,16171.0,39,01-May-2020,1.6911420053599637,0
2919,16178.0,39,01-May-2020,1.7452872092416036,0
2920,16182.0,39,01-May-2020,1.945466112236615,2
2921,16184.0,39,01-May-2020,1.6912073582569844,0
2922,16185.0,39,01-May-2020,2.1698869640689957,1
2923,16190.0,39,01-May-2020,2.0679618617235294,2
2924,16194.0,39,01-May-2020,2.111273613682224,2
2925,16196.0,39,01-May-2020,1.6912073582569844,0
2926,16198.0,39,01-May-2020,1.738666343616007,0
2927,16199.0,39,01-May-2020,1.651352139883784,0
2928,16200.0,39,01-May-2020,1.7311850798577806,0
2929,16210.0,39,01-May-2020,1.6912073582569844,0
2930,16216.0,39,01-May-2020,1.576861875017929,0
2931,16218.0,39,01-May-2020,1.867921489839848,1
2932,16222.0,39,01-May-2020,2.0654715399280903,0
2933,16230.0,39,01-May-2020,1.6912073582569844,0
2934,16234.0,39,01-May-2020,1.7999672922383558,0
2935,16248.0,39,01-May-2020,1.6912073582569844,0
2936,16250.0,39,01-May-2020,1.9272646317335396,0
2937,16259.0,39,01-May-2020,2.3798654277199645,2
2938,16263.0,39,01-May-2020,1.6912073582569844,0
2939,16397.0,39,01-May-2020,1.9272646317335396,0
2940,16401.0,39,01-May-2020,1.6489722778975162,0
2941,16404.0,39,01-May-2020,2.3718027394528756,1
2942,16407.0,39,01-May-2020,1.6912073582569844,0
2943,16408.0,39,01-May-2020,1.6912073582569844,0
2944,16410.0,39,01-May-2020,1.6912073582569844,0
2945,16532.0,39,01-May-2020,1.6489722778975162,0
2946,16536.0,39,01-May-2020,2.1707590682445854,1
2947,16537.0,39,01-May-2020,2.0867578081405664,1
2948,16538.0,39,01-May-2020,1.6489722778975162,0
2949,16556.0,39,01-May-2020,2.115637786140873,2
2950,16566.0,39,01-May-2020,2.194231448955483,1
2951,16567.0,39,01-May-2020,1.8219805828075706,1
2952,16569.0,39,01-May-2020,1.81146179834674,1
2953,16571.0,39,01-May-2020,1.811948189221784,0
2954,16575.0,39,01-May-2020,1.9272646317335396,0
2955,16577.0,39,01-May-2020,1.5354138882909674,0
2956,16578.0,39,01-May-2020,1.945496213266087,1
2957,16579.0,39,01-May-2020,2.2139739941827523,1
2958,16582.0,39,01-May-2020,1.7831486334847386,0
2959,16588.0,39,01-May-2020,1.8779687200023434,0
2960,16594.0,39,01-May-2020,1.6912073582569844,0
2961,16595.0,39,01-May-2020,1.6912073582569844,0
2962,16604.0,39,01-May-2020,2.183365439599511,1
2963,16605.0,39,01-May-2020,2.2455257649713447,2
2964,16609.0,39,01-May-2020,1.8400410752496958,1
2965,16614.0,39,01-May-2020,1.6912073582569844,0
2966,16616.0,39,01-May-2020,1.9197574763137957,0
2967,16623.0,39,01-May-2020,1.7200211386424,0
2968,16639.0,39,01-May-2020,2.0833848982326155,2
2969,16643.0,39,01-May-2020,1.6912073582569844,0
2970,16645.0,39,01-May-2020,1.9272646317335396,0
2971,16652.0,39,01-May-2020,1.970985092280919,0
2972,16654.0,39,01-May-2020,2.111273613682224,2
2973,16658.0,39,01-May-2020,1.9269174195941767,2
2974,16663.0,39,01-May-2020,1.6930216985756612,2
2975,16668.0,39,01-May-2020,1.774985572425404,0
2976,16677.0,39,01-May-2020,2.111273613682224,2
2977,16680.0,39,01-May-2020,1.826055657342242,2
2978,16682.0,39,01-May-2020,1.6487920571244692,0
2979,16685.0,39,01-May-2020,1.3544321709332914,0
2980,16687.0,39,01-May-2020,2.1698869640689957,1
2981,16689.0,39,01-May-2020,1.6912073582569844,0
2982,16695.0,39,01-May-2020,1.6912073582569844,0
2983,16698.0,39,01-May-2020,1.8577076178506582,0
2984,16699.0,39,01-May-2020,1.6912073582569844,0
2985,19070.0,39,01-May-2020,1.6912073582569844,0
2986,19072.0,39,01-May-2020,1.7005944038514125,0
2987,16160.0,40,01-Jun-2020,1.9090950311262758,2
2988,16171.0,40,01-Jun-2020,1.6490253653896831,0
2989,16178.0,40,01-Jun-2020,1.8976807947213021,0
2990,16182.0,40,01-Jun-2020,2.038606669876398,0
2991,16184.0,40,01-Jun-2020,1.6184554273979073,0
2992,16190.0,40,01-Jun-2020,1.9194194561947362,0
2993,16194.0,40,01-Jun-2020,2.1748389556693226,2
2994,16196.0,40,01-Jun-2020,2.1223163117277584,2
2995,16198.0,40,01-Jun-2020,1.7791605020461425,0
2996,16199.0,40,01-Jun-2020,1.6497306379782144,0
2997,16200.0,40,01-Jun-2020,1.7872755176855888,0
2998,16210.0,40,01-Jun-2020,1.6184554273979073,0
2999,16216.0,40,01-Jun-2020,1.8665388575361563,2
3000,16218.0,40,01-Jun-2020,1.8060980727654252,1
3001,16222.0,40,01-Jun-2020,1.9272646317335396,0
3002,16230.0,40,01-Jun-2020,1.6184554273979073,0
3003,16234.0,40,01-Jun-2020,1.9446801538085625,0
3004,16248.0,40,01-Jun-2020,1.6576082974502908,0
3005,16250.0,40,01-Jun-2020,1.9272646317335396,0
3006,16259.0,40,01-Jun-2020,2.123845317675548,2
3007,16263.0,40,01-Jun-2020,1.9547227914588023,0
3008,16397.0,40,01-Jun-2020,1.82601775694212,0
3009,16401.0,40,01-Jun-2020,1.6998611775562047,0
3010,16404.0,40,01-Jun-2020,2.4143735608768537,1
3011,16407.0,40,01-Jun-2020,1.9289109236481399,1
3012,16408.0,40,01-Jun-2020,2.0212833010130775,0
3013,16410.0,40,01-Jun-2020,1.3918324551411256,0
3014,16414.0,40,01-Jun-2020,1.8369941809576107,1
3015,16532.0,40,01-Jun-2020,1.707983639309133,0
3016,16536.0,40,01-Jun-2020,1.970985092280919,0
3017,16537.0,40,01-Jun-2020,1.9446801538085625,0
3018,16538.0,40,01-Jun-2020,1.9273277918935348,0
3019,16556.0,40,01-Jun-2020,1.93090673478078,0
3020,16566.0,40,01-Jun-2020,1.7113032241455879,0
3021,16567.0,40,01-Jun-2020,2.0867578081405664,1
3022,16569.0,40,01-Jun-2020,2.1314543100720225,1
3023,16571.0,40,01-Jun-2020,1.440381554825778,0
3024,16575.0,40,01-Jun-2020,1.7068463565092376,0
3025,16577.0,40,01-Jun-2020,1.6573505723253386,0
3026,16578.0,40,01-Jun-2020,1.8778266213419212,1
3027,16579.0,40,01-Jun-2020,1.8935643850883557,1
3028,16582.0,40,01-Jun-2020,1.996696564828279,0
3029,16588.0,40,01-Jun-2020,2.1297602954301658,2
3030,16594.0,40,01-Jun-2020,1.6184554273979073,0
3031,16595.0,40,01-Jun-2020,2.020249751124699,2
3032,16604.0,40,01-Jun-2020,2.1698869640689957,1
3033,16605.0,40,01-Jun-2020,1.851483143647786,1
3034,16609.0,40,01-Jun-2020,1.7699841852085525,0
3035,16614.0,40,01-Jun-2020,1.6184554273979073,0
3036,16616.0,40,01-Jun-2020,1.9165692733996418,0
3037,16623.0,40,01-Jun-2020,1.6118658175678724,0
3038,16639.0,40,01-Jun-2020,1.6496088686032593,0
3039,16643.0,40,01-Jun-2020,1.9425274912139578,0
3040,16645.0,40,01-Jun-2020,1.9272646317335396,0
3041,16652.0,40,01-Jun-2020,1.876230181500164,0
3042,16654.0,40,01-Jun-2020,2.2866477021924365,2
3043,16658.0,40,01-Jun-2020,1.920144213910299,2
3044,16663.0,40,01-Jun-2020,1.6605206925939622,0
3045,16677.0,40,01-Jun-2020,1.9267221091519955,2
3046,16680.0,40,01-Jun-2020,1.9230334080986748,2
3047,16682.0,40,01-Jun-2020,1.6184554273979073,0
3048,16685.0,40,01-Jun-2020,1.3476278440253529,0
3049,16687.0,40,01-Jun-2020,2.1698869640689957,1
3050,16689.0,40,01-Jun-2020,1.6184554273979073,0
3051,16695.0,40,01-Jun-2020,1.6487920571244692,0
3052,16698.0,40,01-Jun-2020,2.055067820517285,2
3053,16699.0,40,01-Jun-2020,1.6184554273979073,0
3054,19070.0,40,01-Jun-2020,1.6184554273979073,0
3055,19072.0,40,01-Jun-2020,1.4014614756526564,0
3056,16160.0,41,01-Jul-2020,2.4395695088625526,2
3057,16161.0,41,01-Jul-2020,1.6304898822326686,0
3058,16171.0,41,01-Jul-2020,1.6123783016387887,0
3059,16178.0,41,01-Jul-2020,1.8728293736811874,0
3060,16182.0,41,01-Jul-2020,2.194231448955483,1
3061,16184.0,41,01-Jul-2020,1.4420770796044082,0
3062,16190.0,41,01-Jul-2020,2.1314543100720225,1
3063,16194.0,41,01-Jul-2020,1.651325031117128,0
3064,16196.0,41,01-Jul-2020,1.9576946713298526,0
3065,16198.0,41,01-Jul-2020,1.4762125730637174,0
3066,16199.0,41,01-Jul-2020,1.6483686651663665,0
3067,16200.0,41,01-Jul-2020,1.6609599312077168,0
3068,16210.0,41,01-Jul-2020,1.6304898822326686,0
3069,16216.0,41,01-Jul-2020,1.8609199919917352,2
3070,16218.0,41,01-Jul-2020,1.7957616374795717,1
3071,16222.0,41,01-Jul-2020,1.8536716839716083,0
3072,16230.0,41,01-Jul-2020,1.6304898822326686,0
3073,16234.0,41,01-Jul-2020,1.6317546952267539,0
3074,16248.0,41,01-Jul-2020,1.6856630066998874,0
3075,16250.0,41,01-Jul-2020,1.9272646317335396,0
3076,16259.0,41,01-Jul-2020,1.9566565961669855,2
3077,16263.0,41,01-Jul-2020,1.9349144958223459,0
3078,16397.0,41,01-Jul-2020,1.9272646317335396,0
3079,16401.0,41,01-Jul-2020,1.4409930328520884,0
3080,16404.0,41,01-Jul-2020,2.376482731973449,1
3081,16407.0,41,01-Jul-2020,2.141295960755403,2
3082,16408.0,41,01-Jul-2020,1.8324604459568823,0
3083,16410.0,41,01-Jul-2020,1.6809366466702063,1
3084,16414.0,41,01-Jul-2020,2.1185039922233497,2
3085,16532.0,41,01-Jul-2020,1.8817530144370391,0
3086,16536.0,41,01-Jul-2020,1.7324910135565115,0
3087,16537.0,41,01-Jul-2020,1.2552085945833111,0
3088,16538.0,41,01-Jul-2020,1.8874055111600028,0
3089,16556.0,41,01-Jul-2020,1.8169872527903237,0
3090,16566.0,41,01-Jul-2020,1.727611082400651,0
3091,16567.0,41,01-Jul-2020,1.7807479925993437,0
3092,16569.0,41,01-Jul-2020,1.5574119572787588,0
3093,16571.0,41,01-Jul-2020,1.9272646317335396,0
3094,16575.0,41,01-Jul-2020,2.1698869640689957,1
3095,16577.0,41,01-Jul-2020,1.7271311980105555,0
3096,16578.0,41,01-Jul-2020,2.4278045831592636,1
3097,16579.0,41,01-Jul-2020,1.9368503934579664,1
3098,16582.0,41,01-Jul-2020,1.8629012988779552,0
3099,16588.0,41,01-Jul-2020,1.7588552974223597,0
3100,16594.0,41,01-Jul-2020,1.5374658241433845,2
3101,16595.0,41,01-Jul-2020,1.9789745271883588,2
3102,16604.0,41,01-Jul-2020,1.455434049555855,0
3103,16605.0,41,01-Jul-2020,1.3621484411020797,0
3104,16609.0,41,01-Jul-2020,1.8108140876217063,0
3105,16614.0,41,01-Jul-2020,1.6304898822326686,0
3106,16616.0,41,01-Jul-2020,2.056142745408659,2
3107,16623.0,41,01-Jul-2020,1.9272646317335396,0
3108,16634.0,41,01-Jul-2020,1.9712937258130687,0
3109,16639.0,41,01-Jul-2020,2.058816251018267,2
3110,16643.0,41,01-Jul-2020,1.809351911354743,0
3111,16645.0,41,01-Jul-2020,1.5611671647230851,0
3112,16652.0,41,01-Jul-2020,2.4073441499452044,2
3113,16654.0,41,01-Jul-2020,1.6304898822326686,0
3114,16658.0,41,01-Jul-2020,1.8188661858137483,0
3115,16663.0,41,01-Jul-2020,1.6811823648898432,0
3116,16677.0,41,01-Jul-2020,1.6304898822326686,0
3117,16680.0,41,01-Jul-2020,1.6491367842404863,0
3118,16682.0,41,01-Jul-2020,1.6551355341243519,0
3119,16685.0,41,01-Jul-2020,1.454870940574236,0
3120,16687.0,41,01-Jul-2020,2.000164974388049,1
3121,16689.0,41,01-Jul-2020,1.7048084824564396,0
3122,16695.0,41,01-Jul-2020,1.6488246092775594,0
3123,16698.0,41,01-Jul-2020,2.0214818330721993,2
3124,16699.0,41,01-Jul-2020,2.065415962876073,2
3125,19072.0,41,01-Jul-2020,1.8492966553939292,0
3126,16160.0,42,01-Aug-2020,1.920652689025225,2
3127,16161.0,42,01-Aug-2020,1.6088962165244474,0
3128,16171.0,42,01-Aug-2020,1.6977435441953885,0
3129,16178.0,42,01-Aug-2020,1.7626216168163105,0
3130,16182.0,42,01-Aug-2020,1.7880905530623967,0
3131,16184.0,42,01-Aug-2020,1.9513118452361349,2
3132,16190.0,42,01-Aug-2020,1.9492056828457924,0
3133,16194.0,42,01-Aug-2020,1.866581656013974,0
3134,16196.0,42,01-Aug-2020,1.9655966359231285,2
3135,16198.0,42,01-Aug-2020,1.9216188003484793,0
3136,16199.0,42,01-Aug-2020,1.6192072569214147,0
3137,16210.0,42,01-Aug-2020,1.4809097023142794,2
3138,16216.0,42,01-Aug-2020,1.670982532881083,0
3139,16218.0,42,01-Aug-2020,1.9637840016552441,1
